csv_code,baseline_auc,permuted_auc,auc_drop,baseline_accuracy,permuted_accuracy,accuracy_drop,ref_id,variable,survey_year,feature_group,question
Y3247200,0.9493346097109319,0.9490521327014217,0.0002824770095101181,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y32472.00,Q13-3D.02~000013,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
C2773300,0.9493346097109319,0.9490547482292876,0.0002798614816442724,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C27733.00,CSAS093,2002,school/achievement,CHILD SELF-ADMIN: HAS CHILD EVER HAD A SEX EDUCATION CLASS AT
C0008046,0.9493346097109319,0.9490547482292876,0.0002798614816442724,0.8884397736459175,0.8884397736459175,0.0,C00080.46,CRES2002,2002,family/home,USUAL RESIDENCE OF CHILD
C0782000,0.9493346097109319,0.9490573637571534,0.00027724595377842665,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C07820.00,MS880817,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
C3948700,0.9493346097109319,0.9490599792850193,0.0002746304259125809,0.8884397736459175,0.8884397736459175,0.0,C39487.00,MS-BPI-31,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C1197416,0.9493346097109319,0.9490625948128851,0.0002720148980467352,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C11974.16,BPEXTZ1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C0823600,0.9493346097109319,0.9490625948128851,0.0002720148980467352,0.8884397736459175,0.8860145513338723,0.0024252223120452276,C08236.00,CS902039,1990,health,HEALTH: IS CHILD 8 YRS OR OLDER?
C1637000,0.9493346097109319,0.9490625948128851,0.0002720148980467352,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C16370.00,MS961441,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C3010200,0.9493346097109319,0.9490625948128851,0.0002720148980467352,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C30102.00,BPI-06,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C5766800,0.9493346097109319,0.949065210340751,0.00026939937018088944,0.8884397736459175,0.8884397736459175,0.0,C57668.00,MS-BPI-28,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C1944900,0.9493346097109319,0.9490704413964827,0.00026416831444919797,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C19449.00,MS981A16,1998,family/home,HOME PART A (0-2 YRS): HOW OFTEN MOTHER TALKS TO CHILD WHILE
C1182400,0.9493346097109319,0.9490704413964827,0.00026416831444919797,0.8884397736459175,0.8884397736459175,0.0,C11824.00,MS921329,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
S0043800,0.9493346097109319,0.9490756724522144,0.0002589372587175065,0.8884397736459175,0.8884397736459175,0.0,S00438.00,P1Q38O,1995,school/achievement,PRINCIPAL #1: SCHOOL PROBLEM - DEGREE OF POSSESSION OF WEAPONS
C1437500,0.9493346097109319,0.9490782879800801,0.0002563217308517718,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C14375.00,MS941519,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C0783400,0.9493346097109319,0.9490835190358118,0.0002510906751200803,0.8884397736459175,0.8884397736459175,0.0,C07834.00,MS880831,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C2435600,0.9493346097109319,0.9490835190358118,0.0002510906751200803,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C24356.00,MS2-31,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y2609900,0.9493346097109319,0.9490861345636776,0.0002484751472542346,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y26099.00,YASR-67,2010,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
C1220200,0.9493346097109319,0.9490913656194093,0.00024324409152254312,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C12202.00,CS94H-22,1994,health,HEALTH: CHILD'S HEIGHT - FEET
C2573200,0.9493346097109319,0.9490913656194093,0.00024324409152254312,0.8884397736459175,0.8884397736459175,0.0,C25732.00,SCHL-32,2002,school/achievement,SCHOOL: HOW MANY TIMES DID PARENTS ATTEND SCHOOL MEETING
Y0377300,0.9493346097109319,0.9490913656194093,0.00024324409152254312,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y03773.00,YASR-65A~000001,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ASSAULT?
C2497500,0.9493346097109319,0.9490913656194093,0.00024324409152254312,0.8884397736459175,0.8884397736459175,0.0,C24975.00,ANTIPX2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C5764400,0.9493346097109319,0.9490939811472752,0.00024062856365669738,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C57644.00,MS-BPI-04,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3868400,0.9493346097109319,0.949096596675141,0.00023801303579085165,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C38684.00,CSAS030A,2008,other,CHILD SELF-ADMIN: GIRLS AND BOYS SHOULD BE TREATED THE SAME AT
C3366600,0.9493346097109319,0.949096596675141,0.00023801303579085165,0.8884397736459175,0.8884397736459175,0.0,C33666.00,CSAS040E,2006,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y2674500,0.9493346097109319,0.9490992122030069,0.0002353975079250059,0.8884397736459175,0.8884397736459175,0.0,Y26745.00,Q4-5AA,2012,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
Y3246504,0.9493346097109319,0.9491018277308726,0.0002327819800592712,0.8884397736459175,0.8884397736459175,0.0,Y32465.04,Q13-3C.01~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C3364400,0.9493346097109319,0.9491018277308726,0.0002327819800592712,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C33644.00,CSAS024A,2006,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
Y1739200,0.9493346097109319,0.9491018277308726,0.0002327819800592712,0.8884397736459175,0.8884397736459175,0.0,Y17392.00,Q4-5AB,2006,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C1370500,0.9493346097109319,0.9491018277308726,0.0002327819800592712,0.8884397736459175,0.8884397736459175,0.0,C13705.00,CS942649,1994,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
C0997105,0.9493346097109319,0.9491070587866043,0.00022755092432757973,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C09971.05,BPEXTP1990,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y0674200,0.9493346097109319,0.9491070587866043,0.00022755092432757973,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y06742.00,YASR-69B,1996,socioeconomic/work,YA SELF-REPORT: WAS VOLUNTEER WORK COURT ORDERED?
C1588500,0.9493346097109319,0.9491096743144701,0.000224935396461734,0.8884397736459175,0.8884397736459175,0.0,C15885.00,CS960817,1996,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
Y3588703,0.9493346097109319,0.949112289842336,0.00022231986859588826,0.8884397736459175,0.8868229587712207,0.0016168148746967814,Y35887.03,Q13-3F.01~000028,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C0996600,0.9493346097109319,0.9491149053702018,0.00021970434073004252,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C09966.00,ANTIZX1990,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y1737502,0.9493346097109319,0.9491175208980677,0.0002170888128641968,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,Y17375.02,Q3-78~000003,2006,other,DO R AND SPOUSE/PARTNER HAVE SEPARATE CREDIT CARDS?
C6034100,0.9493346097109319,0.9491201364259335,0.00021447328499835105,0.8884397736459175,0.8884397736459175,0.0,C60341.00,MS-BPI-28,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C0782600,0.9493346097109319,0.9491253674816651,0.0002092422292667706,0.8884397736459175,0.8908649959579629,-0.0024252223120453387,C07826.00,MS880823,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C5765100,0.9493346097109319,0.9491279830095309,0.00020662670140092487,0.8884397736459175,0.8884397736459175,0.0,C57651.00,MS-BPI-11,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C1194800,0.9493346097109319,0.9491305985373968,0.00020401117353507914,0.8884397736459175,0.8884397736459175,0.0,C11948.00,ANTIP1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
Y1416800,0.9493346097109319,0.9491305985373968,0.00020401117353507914,0.8884397736459175,0.8884397736459175,0.0,Y14168.00,YASR-61B,2002,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
C3987800,0.9493346097109319,0.9491332140652626,0.0002013956456692334,0.8884397736459175,0.8884397736459175,0.0,C39878.00,ANTIZX2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C5967600,0.9493346097109319,0.9491358295931285,0.00019878011780338767,0.8884397736459175,0.8884397736459175,0.0,C59676.00,CSAS040B,2014,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
C5190600,0.9493346097109319,0.9491384451209943,0.00019616458993754193,0.8884397736459175,0.8884397736459175,0.0,C51906.00,MS-BPI-10,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C3609300,0.9493346097109319,0.949143676176726,0.00019093353420585046,0.8884397736459175,0.8884397736459175,0.0,C36093.00,ANTIZ2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C1140300,0.9493346097109319,0.9491462917045919,0.00018831800634000473,0.8884397736459175,0.8884397736459175,0.0,C11403.00,CS926863,1992,substance/risk behavior,CHILD SELF-ADMINISTERED: HAS CHILD USED MARIJUANA IN THE PAST 3
C0573400,0.9493346097109319,0.9491462917045919,0.00018831800634000473,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C05734.00,ANTI1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C1505700,0.9493346097109319,0.9491462917045919,0.00018831800634000473,0.8884397736459175,0.8884397736459175,0.0,C15057.00,BPEXTP1994,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
C0564300,0.9493346097109319,0.9491489072324577,0.000185702478474159,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C05643.00,MS860521,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2876203,0.9493346097109319,0.9491489072324577,0.000185702478474159,0.8884397736459175,0.8884397736459175,0.0,Y28762.03,Q13-3C.02~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C1798300,0.9493346097109319,0.9491515227603234,0.00018308695060842428,0.8884397736459175,0.8884397736459175,0.0,C17983.00,BPEXTP1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y0968800,0.9493346097109319,0.9491515227603234,0.00018308695060842428,0.8884397736459175,0.889248181083266,-0.0008084074373484462,Y09688.00,YASR-65A~000005,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF DESTRUCTION OF PROPERTY?
C2526000,0.9493346097109319,0.9491515227603234,0.00018308695060842428,0.8884397736459175,0.8884397736459175,0.0,C25260.00,ANTIPX2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C3987700,0.9493346097109319,0.9491541382881893,0.00018047142274257855,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C39877.00,ANTIP2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C5675400,0.9493346097109319,0.9491619848717868,0.00017262483914504134,0.8884397736459175,0.8884397736459175,0.0,C56754.00,SCHL-15,2012,school/achievement,SCHOOL: HOW OFTEN DOES TEACHER GIVE CHILD HOMEWORK
C2497600,0.9493346097109319,0.9491646003996527,0.0001700093112791956,0.8884397736459175,0.8860145513338723,0.0024252223120452276,C24976.00,ANTIP2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C1559500,0.9493346097109319,0.9491672159275185,0.00016739378341334987,0.8884397736459175,0.8884397736459175,0.0,C15595.00,ANTIP1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
Y1489300,0.9493346097109319,0.9491672159275185,0.00016739378341334987,0.8884397736459175,0.889248181083266,-0.0008084074373484462,Y14893.00,Q4-5AA,2004,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
Y2876204,0.9493346097109319,0.9491698314553844,0.00016477825554750414,0.8884397736459175,0.8884397736459175,0.0,Y28762.04,Q13-3C.02~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C0128014,0.9493346097109319,0.9491698314553844,0.00016477825554750414,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C01280.14,NH12_171996,1996,family/home,# HOUSEHOLD MEMBERS AGED 12 - 17 IN HOUSEHOLD OF MOTHER
Y3031000,0.9493346097109319,0.9491724469832502,0.0001621627276816584,0.8884397736459175,0.8884397736459175,0.0,Y30310.00,Q4-5AB,2014,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
Y0376500,0.9493346097109319,0.9491750625111159,0.0001595471998159237,0.8884397736459175,0.8884397736459175,0.0,Y03765.00,YASR-61O,1994,prior delinquency/contact,YA SELF-REPORT: HAVE YOU EVER IN LAST YEAR HURT SOMEONE ENOUGH TO
C0781700,0.9493346097109319,0.9491750625111159,0.0001595471998159237,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C07817.00,MS880814,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C0577900,0.9493346097109319,0.9491750625111159,0.0001595471998159237,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C05779.00,BODY1986,1986,school/achievement,KNOWLEDGE OF BODY PARTS: TOTAL RAW SCORE
C0986800,0.9493346097109319,0.9491802935668476,0.00015431614408423222,0.8884397736459175,0.8884397736459175,0.0,C09868.00,MS901419,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C5806800,0.9493346097109319,0.9491802935668476,0.00015431614408423222,0.8884397736459175,0.8884397736459175,0.0,C58068.00,BPMIS22014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C3420600,0.9493346097109319,0.9491802935668476,0.00015431614408423222,0.8884397736459175,0.8884397736459175,0.0,C34206.00,MS-BPI-10,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C2432900,0.9493346097109319,0.9491829090947135,0.00015170061621838649,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C24329.00,MS2-04,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3609100,0.9493346097109319,0.9491855246225793,0.00014908508835254075,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C36091.00,ANTIP2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C1502600,0.9493346097109319,0.9491881401504452,0.00014646956048669502,0.8884397736459175,0.8908649959579629,-0.0024252223120453387,C15026.00,ANTIP1994,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C2796300,0.9493346097109319,0.949190755678311,0.00014385403262084928,0.8884397736459175,0.8884397736459175,0.0,C27963.00,BPMIS22004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C5693600,0.9493346097109319,0.9491933712061769,0.00014123850475500355,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C56936.00,CSAS024A,2012,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
Y0669000,0.9493346097109319,0.9491933712061769,0.00014123850475500355,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y06690.00,YASR-61B,1996,prior delinquency/contact,YA SELF-REPORT: HAVE YOU EVER IN PAST YEAR GOTTEN INTO FIGHT AT
C2740400,0.9493346097109319,0.9491959867340427,0.0001386229768891578,0.8884397736459175,0.8884397736459175,0.0,C27404.00,BPI-31,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C6053300,0.9493346097109319,0.9491959867340427,0.0001386229768891578,0.8884397736459175,0.8884397736459175,0.0,C60533.00,BPEXTZ2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y0968000,0.9493346097109319,0.9491959867340427,0.0001386229768891578,0.8884397736459175,0.8884397736459175,0.0,Y09680.00,YASR-63,1998,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES BEEN CONVICTED OF SOMETHING
C1436300,0.9493346097109319,0.9491959867340427,0.0001386229768891578,0.8884397736459175,0.8852061438965239,0.003233629749393674,C14363.00,MS941459,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C1505600,0.9493346097109319,0.9491986022619086,0.00013600744902331208,0.8884397736459175,0.8884397736459175,0.0,C15056.00,BPEXTR1994,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C2797400,0.9493346097109319,0.9491986022619086,0.00013600744902331208,0.8884397736459175,0.8884397736459175,0.0,C27974.00,ANTIP2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C0005300,0.9493346097109319,0.9492012177897743,0.00013339192115757736,0.8884397736459175,0.8884397736459175,0.0,C00053.00,CRACE,XRND,background,RACE OF CHILD (MOTHER'S RACIAL/ETHNIC COHORT FROM SCREENER)
C5695700,0.9493346097109319,0.9492012177897743,0.00013339192115757736,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C56957.00,CSAS040B,2012,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
C0005800,0.9493346097109319,0.9492038333176401,0.00013077639329173163,0.8884397736459175,0.8884397736459175,0.0,C00058.00,BTHORDR,XRND,background,BIRTH ORDER OF CHILD
Y2342510,0.9493346097109319,0.9492038333176401,0.00013077639329173163,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y23425.10,Q3-75~000011,2010,family/home,RESPONSIBLILITY FOR HOUSEHOLD CHORES - HOW OFTEN DOES R DRIVE OTHER
C5808000,0.9493346097109319,0.949206448845506,0.0001281608654258859,0.8884397736459175,0.8884397736459175,0.0,C58080.00,ANTIZX2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C2497800,0.9493346097109319,0.9492116799012377,0.00012292980969419443,0.8884397736459175,0.8884397736459175,0.0,C24978.00,ANTIZ2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C0565000,0.9493346097109319,0.9492116799012377,0.00012292980969419443,0.8884397736459175,0.8884397736459175,0.0,C05650.00,MS860528,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C5765000,0.9493346097109319,0.9492116799012377,0.00012292980969419443,0.8884397736459175,0.8884397736459175,0.0,C57650.00,MS-BPI-10,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y0970800,0.9493346097109319,0.9492116799012377,0.00012292980969419443,0.8884397736459175,0.8884397736459175,0.0,Y09708.00,YASR-66D,1998,prior delinquency/contact,YASR: EVER BEEN REFERRED TO COURT-RELATED COUNSELING BY
C6100000,0.9493346097109319,0.9492142954291035,0.00012031428182834869,0.8884397736459175,0.8884397736459175,0.0,C61000.00,MS-BPI-06,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C3049900,0.9493346097109319,0.9492142954291035,0.00012031428182834869,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C30499.00,CSAS057B,2004,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
